epoch batch time
7 1200 23.1967449188
7 1350 23.301461935
7 1500 23.1327769756
7 1650 26.2859601974
7 1800 23.1955258846
7 1950 23.1081600189
7 2100 26.1959068775
7 2250 23.1702980995
7 2400 23.2530620098
7 2550 26.1929988861
7 2700 23.1970031261
7 2850 23.1134250164
7 3000 23.096476078
7 3150 26.2664358616
7 3300 23.2468471527
7 3450 23.1986269951
7 3600 26.3291018009
7 3750 23.0616950989
7 3900 23.2223889828
7 4050 26.0412020683
7 4200 23.1477668285
7 4350 23.3302161694
7 4500 23.2181398869
7 4650 26.2778029442
7 4800 23.0491530895
7 4950 23.2305901051
8 0 0.0
8 150 26.1348850727
8 300 23.0539159775
8 450 23.1381001472
8 600 26.2639198303
8 750 23.1406300068
8 900 23.1391820908
8 1050 26.0226080418
8 1200 23.1407840252
8 1350 23.0966358185
8 1500 23.0024700165
8 1650 26.2054760456
8 1800 23.0968120098
8 1950 23.0095770359
8 2100 26.0155658722
8 2250 23.2275130749
8 2400 23.2089259624
8 2550 26.0294420719
8 2700 23.1617479324
8 2850 22.9338150024
8 3000 23.1257300377
8 3150 26.1883831024
8 3300 23.0920078754
8 3450 23.1478531361
8 3600 26.1163377762
8 3750 23.0456161499
8 3900 23.0009188652
8 4050 26.1580860615
8 4200 23.1421070099
8 4350 23.0768690109
8 4500 22.9636089802
8 4650 26.0115320683
8 4800 23.1750369072
8 4950 23.1893689632
9 0 1.19209289551e-06
9 150 26.0513558388
9 300 23.2731990814
9 450 23.0646018982
9 600 26.1529290676
9 750 23.0743589401
9 900 23.2297990322
9 1050 26.1971020699
9 1200 23.1192719936
9 1350 23.0993058681
9 1500 23.0207271576
9 1650 26.2013168335
9 1800 23.1787760258
9 1950 23.0785140991
9 2100 26.1803059578
9 2250 23.1514630318
9 2400 23.176158905
9 2550 26.1503920555
9 2700 22.9649810791
9 2850 23.0580329895
9 3000 23.1550600529
9 3150 26.3017427921
9 3300 23.3004162312
9 3450 23.1258249283
9 3600 26.3622779846
9 3750 23.153003931
9 3900 23.1723740101
9 4050 26.3340349197
9 4200 23.1553781033
9 4350 23.2399270535
9 4500 23.1110780239
9 4650 26.0918958187
9 4800 23.1311581135
9 4950 23.0921080112
