epoch batch time
5 4050 8.22728490829
5 4200 7.88107705116
5 4350 8.13431406021
5 4500 7.60308980942
5 4650 7.91460704803
5 4800 8.1224629879
5 4950 7.64681696892
6 0 0.0
6 150 7.91843700409
6 300 8.03288602829
6 450 8.28114199638
6 600 8.42193078995
6 750 8.05786418915
6 900 8.3428838253
6 1050 8.16998314857
6 1200 8.17860293388
6 1350 7.96712803841
6 1500 7.88160586357
6 1650 7.93002820015
6 1800 17.7299950123
6 1950 8.17454481125
6 2100 8.20127701759
6 2250 7.95312809944
6 2400 7.63608884811
6 2550 8.17964720726
6 2700 8.38708782196
6 2850 8.16442418098
6 3000 8.10772299767
6 3150 8.23391389847
6 3300 8.14720106125
6 3450 7.94612693787
6 3600 8.35817790031
6 3750 16.5368962288
6 3900 8.43382883072
6 4050 8.52094316483
6 4200 8.4173169136
6 4350 8.24555802345
6 4500 8.31013798714
6 4650 8.31781387329
6 4800 8.46869015694
6 4950 8.40457582474
7 0 9.53674316406e-07
7 150 8.25537490845
7 300 8.35809612274
7 450 8.29543685913
7 600 8.07922506332
7 750 8.3346889019
7 900 8.33569717407
7 1050 8.27475786209
7 1200 8.28621006012
7 1350 8.44373297691
7 1500 8.27205610275
7 1650 8.39457988739
7 1800 8.40917992592
7 1950 8.0936460495
7 2100 8.12046909332
7 2250 8.07648706436
7 2400 7.91425085068
7 2550 8.38651800156
7 2700 8.32971096039
7 2850 8.39758205414
7 3000 7.88042593002
7 3150 8.23973321915
7 3300 8.43750882149
7 3450 8.52136015892
7 3600 8.35705685616
7 3750 8.24951100349
7 3900 8.34231615067
7 4050 8.47508692741
7 4200 8.43630099297
7 4350 8.41864895821
7 4500 8.24996590614
7 4650 7.62311506271
7 4800 8.30954694748
7 4950 8.32653808594
8 0 9.53674316406e-07
8 150 8.39872598648
8 300 8.45334291458
8 450 16.5037310123
8 600 8.58300709724
8 750 7.99020695686
8 900 8.42244291306
8 1050 8.59230613708
8 1200 8.47062587738
8 1350 8.45049405098
8 1500 8.42989802361
8 1650 8.2260761261
8 1800 8.02219796181
8 1950 8.06465983391
8 2100 8.20704317093
8 2250 8.4148080349
8 2400 8.52077698708
8 2550 8.40554285049
8 2700 8.35431313515
8 2850 8.39443802834
8 3000 8.3584048748
8 3150 8.28118610382
8 3300 8.3612678051
8 3450 8.42463707924
8 3600 8.24744701385
8 3750 8.28413105011
8 3900 8.21537208557
8 4050 8.3660569191
8 4200 8.26307606697
8 4350 8.35146093369
8 4500 8.39641094208
8 4650 8.2442419529
8 4800 8.30903697014
8 4950 8.2144010067
9 0 0.0
9 150 8.23352384567
9 300 8.4213809967
9 450 8.4049551487
9 600 8.50595879555
9 750 8.41140198708
9 900 8.35771012306
9 1050 8.34728598595
9 1200 8.30733203888
9 1350 8.46255588531
9 1500 8.48337507248
9 1650 8.47481012344
9 1800 8.32195496559
9 1950 8.3336019516
9 2100 8.17188692093
9 2250 8.27266216278
9 2400 8.50526499748
9 2550 8.20165085793
9 2700 8.34749507904
9 2850 7.733096838
9 3000 8.33790922165
9 3150 8.44348478317
9 3300 8.49019122124
9 3450 8.42046189308
9 3600 8.09699988365
9 3750 7.86724209785
9 3900 7.73283195496
9 4050 7.67116117477
9 4200 16.4520118237
9 4350 7.67632102966
9 4500 7.70538592339
9 4650 7.65300321579
9 4800 7.630204916
9 4950 15.3975989819
