epoch batch time
6 1950 55.3620579243
6 2100 57.7172720432
6 2250 54.2774701118
6 2400 54.9475688934
6 2550 55.7115900517
6 2700 55.9629580975
6 2850 52.4766368866
6 3000 48.4615590572
6 3150 49.9404859543
6 3300 500.322043896
6 3450 483.56006813
6 3600 56.1714289188
6 3750 53.7010090351
6 3900 494.014018059
6 4050 54.2348258495
6 4200 51.9364421368
6 4350 53.1958739758
6 4500 52.7079000473
6 4650 505.204441071
6 4800 486.567425966
6 4950 53.0334668159
7 0 9.53674316406e-07
7 150 53.0375890732
7 300 50.8518369198
7 450 502.190908909
7 600 53.0415701866
7 750 55.8394598961
7 900 478.879226923
7 1050 477.847230196
7 1200 55.1112849712
7 1350 482.937353849
7 1500 52.0454881191
7 1650 55.6745288372
7 1800 52.9829661846
7 1950 57.3341038227
7 2100 471.949544191
7 2250 53.7342078686
7 2400 53.1120700836
7 2550 57.8181929588
7 2700 53.8123090267
7 2850 54.7616820335
7 3000 473.085163832
7 3150 57.5143351555
7 3300 54.1677060127
7 3450 53.6192200184
7 3600 57.9805409908
7 3750 459.723152876
7 3900 52.3239700794
7 4050 54.3917250633
7 4200 494.46487093
7 4350 55.3200199604
7 4500 479.444889069
7 4650 60.4244248867
7 4800 53.047451973
7 4950 53.5039620399
8 0 9.53674316406e-07
8 150 55.546020031
8 300 56.7570469379
8 450 497.666840076
8 600 53.3210859299
8 750 55.6620531082
