epoch batch vali_cost
2 4350 9.51569e-08
2 4500 2.39766e-05
2 4650 5.36521e-05
2 4800 3.05344e-07
2 4950 7.36491e-07
3 0 1.53333e-05
3 150 1.06111e-06
3 300 5.88364e-05
3 450 4.72797e-05
3 600 1.54416e-07
3 750 5.80146e-07
3 900 3.67694e-07
3 1050 2.0237e-07
3 1200 1.0632e-07
3 1350 1.03707e-07
3 1500 9.78678e-08
3 1650 1.00581e-07
3 1800 9.12054e-08
3 1950 3.25662e-06
3 2100 1.39139e-07
3 2250 1.4408e-07
3 2400 1.01319e-07
3 2550 1.678e-07
3 2700 1.0565e-07
3 2850 9.28251e-08
3 3000 8.94868e-08
3 3150 8.53679e-08
3 3300 8.30195e-08
3 3450 8.25524e-08
3 3600 7.71146e-08
3 3750 7.5888e-08
3 3900 7.48707e-08
3 4050 7.15059e-08
3 4200 7.06189e-08
3 4350 6.77395e-08
3 4500 6.71896e-08
3 4650 6.44567e-08
3 4800 6.47386e-08
3 4950 6.24916e-08
4 0 6.70732e-08
4 150 5.98852e-08
4 300 6.01522e-08
4 450 5.757e-08
4 600 5.72114e-08
4 750 5.48423e-08
4 900 5.55244e-08
4 1050 5.28699e-08
4 1200 5.14916e-08
4 1350 5.06346e-08
4 1500 4.92673e-08
4 1650 4.94095e-08
4 1800 4.91185e-08
4 1950 4.6752e-08
4 2100 4.66282e-08
4 2250 4.532e-08
4 2400 4.42805e-08
4 2550 4.49188e-08
4 2700 4.31566e-08
4 2850 4.22159e-08
4 3000 4.50819e-08
4 3150 6.02963e-08
4 3300 4.75427e-08
4 3450 4.41259e-08
4 3600 4.85068e-08
4 3750 4.6589e-08
4 3900 4.22067e-08
4 4050 4.16128e-08
4 4200 4.47004e-08
4 4350 4.43417e-08
4 4500 3.97528e-08
4 4650 4.15722e-07
4 4800 5.98311e-07
4 4950 4.49688e-08
5 0 4.02016e-08
5 150 5.08464e-06
5 300 7.71419e-08
5 450 1.85007e-06
5 600 7.63663e-06
5 750 4.83505e-08
5 900 4.75469e-08
5 1050 4.62008e-08
5 1200 4.75482e-08
5 1350 7.28427e-08
5 1500 4.3536e-08
5 1650 4.28578e-08
5 1800 4.13272e-08
5 1950 3.95321e-08
5 2100 3.97095e-08
5 2250 2.34909e-07
5 2400 4.72651e-08
5 2550 5.98342e-08
5 2700 5.11072e-08
5 2850 4.26705e-08
5 3000 3.79532e-08
5 3150 7.19317e-08
5 3300 4.02621e-08
5 3450 4.25072e-08
5 3600 3.77295e-08
5 3750 3.63527e-08
5 3900 3.68631e-08
5 4050 3.49055e-08
5 4200 3.39722e-08
5 4350 3.37487e-08
5 4500 3.38766e-08
5 4650 3.46525e-08
5 4800 3.28284e-08
5 4950 3.16718e-08
6 0 3.18495e-08
6 150 3.757e-08
6 300 3.09721e-08
6 450 3.05077e-08
6 600 3.08327e-08
6 750 3.01195e-08
6 900 3.05283e-08
6 1050 2.91688e-08
6 1200 2.87758e-08
6 1350 2.85848e-08
6 1500 2.83548e-08
6 1650 2.78248e-08
6 1800 2.84174e-08
6 1950 2.72012e-08
6 2100 2.77685e-08
6 2250 2.66619e-08
6 2400 2.65196e-08
6 2550 2.60505e-08
6 2700 2.57688e-08
6 2850 2.59187e-08
6 3000 2.53001e-08
6 3150 2.51818e-08
6 3300 2.53232e-08
6 3450 2.52339e-08
6 3600 2.4507e-08
6 3750 2.52404e-08
6 3900 2.38522e-08
6 4050 2.3778e-08
6 4200 2.34472e-08
6 4350 2.30419e-08
6 4500 2.37584e-08
6 4650 2.30405e-08
6 4800 2.24125e-08
6 4950 2.28064e-08
7 0 2.25222e-08
7 150 2.22564e-08
7 300 2.2168e-08
7 450 2.19424e-08
7 600 2.16912e-08
7 750 2.13973e-08
7 900 2.18478e-08
7 1050 2.07799e-08
7 1200 2.16437e-08
7 1350 2.13517e-08
7 1500 2.83819e-08
7 1650 9.89108e-08
7 1800 2.21196e-08
7 1950 2.12815e-08
7 2100 2.03097e-08
7 2250 2.03432e-08
7 2400 2.12716e-08
7 2550 1.98799e-08
7 2700 1.93649e-08
7 2850 2.10807e-08
7 3000 2.13444e-08
7 3150 2.07219e-08
7 3300 1.91351e-08
7 3450 1.91911e-08
7 3600 1.88101e-08
7 3750 2.12716e-08
7 3900 1.86079e-08
7 4050 1.93475e-08
7 4200 1.88172e-08
7 4350 1.86729e-08
7 4500 1.90037e-08
7 4650 1.77581e-08
7 4800 1.82665e-08
7 4950 1.75831e-08
8 0 1.74617e-08
8 150 1.99711e-08
8 300 1.70491e-08
8 450 1.77956e-08
8 600 1.69789e-08
8 750 1.67156e-08
8 900 1.66841e-08
8 1050 1.94114e-08
8 1200 1.65237e-08
8 1350 1.64262e-08
8 1500 1.6353e-08
8 1650 1.62366e-08
8 1800 1.60577e-08
8 1950 1.58621e-08
8 2100 1.60917e-08
8 2250 1.57466e-08
8 2400 1.56121e-08
8 2550 1.55526e-08
8 2700 1.55855e-08
8 2850 1.5524e-08
8 3000 1.52429e-08
8 3150 1.54071e-08
8 3300 1.51284e-08
8 3450 1.49948e-08
8 3600 1.47125e-08
8 3750 1.46735e-08
8 3900 1.46822e-08
8 4050 1.45985e-08
8 4200 1.47524e-08
8 4350 1.43905e-08
8 4500 1.45066e-08
8 4650 1.42265e-08
8 4800 1.41726e-08
8 4950 1.40357e-08
9 0 1.4148e-08
9 150 1.39223e-08
9 300 1.38805e-08
9 450 1.38086e-08
9 600 1.38205e-08
9 750 1.39216e-08
9 900 1.47367e-08
9 1050 1.38722e-08
9 1200 1.36329e-08
9 1350 1.33969e-08
9 1500 1.45832e-08
9 1650 1.32656e-08
9 1800 1.32371e-08
9 1950 1.30827e-08
9 2100 1.31987e-08
9 2250 1.35615e-08
9 2400 1.30166e-08
9 2550 1.34087e-08
9 2700 1.3562e-08
9 2850 1.28147e-08
9 3000 1.48039e-08
9 3150 1.273e-08
9 3300 1.27089e-08
9 3450 1.26237e-08
9 3600 1.23217e-08
9 3750 1.2402e-08
9 3900 1.21075e-08
9 4050 1.25543e-08
9 4200 1.3252e-08
9 4350 1.2285e-08
9 4500 1.20786e-08
9 4650 1.19169e-08
9 4800 1.19079e-08
9 4950 1.32446e-08
