epoch batch vali_cost
5 4800 0.00177771
5 4950 0.000463788
6 0 0.000596019
6 150 0.000653811
6 300 0.000400239
6 450 0.000991998
6 600 0.00403478
6 750 0.000599241
6 900 0.000472738
6 1050 0.00093789
6 1200 0.000341049
6 1350 0.000822357
6 1500 0.000529735
6 1650 0.00142266
6 1800 0.000451688
6 1950 0.000832753
6 2100 0.00152921
6 2250 0.000324855
6 2400 0.000400653
6 2550 0.000579477
6 2700 0.000911889
6 2850 0.000708188
6 3000 0.00161265
6 3150 0.000914944
6 3300 0.00142021
6 3450 0.00130326
6 3600 0.000425053
6 3750 0.000770437
6 3900 0.000442999
6 4050 0.00102398
6 4200 0.000442008
6 4350 0.000636504
6 4500 0.000693379
6 4650 0.00116044
6 4800 0.0013747
6 4950 0.00045178
7 0 0.00107428
7 150 0.000298003
7 300 0.000838488
7 450 0.0013615
7 600 0.00165167
7 750 0.00243941
7 900 0.000551131
7 1050 0.00131646
7 1200 0.000598774
7 1350 0.000713925
7 1500 0.00178633
7 1650 0.00068143
7 1800 0.00178256
7 1950 0.000954727
7 2100 0.000443004
7 2250 0.000349952
7 2400 0.000574437
7 2550 0.000756108
7 2700 0.00277396
7 2850 0.000376238
7 3000 0.00056326
7 3150 0.000756862
7 3300 0.000542997
7 3450 0.000289833
7 3600 0.000471975
7 3750 0.000328315
7 3900 0.000334585
7 4050 0.000586128
7 4200 0.00032803
7 4350 0.00107786
7 4500 0.000427145
7 4650 0.000564202
7 4800 0.00063444
7 4950 0.000641967
8 0 0.00149126
8 150 0.000430783
8 300 0.000906323
8 450 0.000429298
8 600 0.000510887
8 750 0.000531311
8 900 0.00123161
8 1050 0.00210018
8 1200 0.000402032
8 1350 0.000980691
8 1500 0.00159298
8 1650 0.00151018
8 1800 0.000255527
8 1950 0.000205414
8 2100 0.000707439
8 2250 0.000732363
8 2400 0.000809384
8 2550 0.000879533
8 2700 0.000739378
8 2850 0.0011811
8 3000 0.00213808
8 3150 0.00235679
8 3300 0.0012198
8 3450 0.000346695
8 3600 0.00192756
8 3750 0.0013175
8 3900 0.000329819
8 4050 0.000231511
8 4200 0.000919821
8 4350 0.000301553
8 4500 0.000307314
8 4650 0.00017599
8 4800 0.00076152
8 4950 0.000880534
9 0 0.000672826
9 150 0.000566469
9 300 0.000491754
9 450 0.00123335
9 600 0.000535338
9 750 0.00150534
9 900 0.000938332
9 1050 0.000443959
9 1200 0.000407693
9 1350 0.00255047
9 1500 0.000216711
9 1650 0.000300596
9 1800 0.00158691
9 1950 0.000199437
9 2100 0.000318521
9 2250 0.000164005
9 2400 0.000266387
9 2550 0.000238024
9 2700 0.000474939
9 2850 0.000256088
9 3000 0.000611544
9 3150 0.000464625
9 3300 0.000716936
9 3450 0.000307553
9 3600 0.00058274
9 3750 0.000618117
9 3900 0.0008483
9 4050 0.000317724
9 4200 0.000848695
9 4350 0.000532621
9 4500 0.000584331
9 4650 0.000771614
9 4800 0.00144447
9 4950 0.000242083
