epoch batch time
4 4500 36.2513811588
4 4650 36.2752318382
4 4800 37.7278831005
4 4950 44.2247979641
5 0 9.53674316406e-07
5 150 42.0265190601
5 300 51.8936390877
5 450 35.7702519894
5 600 35.7481489182
5 750 36.7882039547
5 900 39.4290421009
5 1050 43.7517518997
5 1200 38.8266971111
5 1350 35.9054529667
5 1500 39.1266469955
5 1650 35.4623570442
5 1800 39.6634819508
5 1950 44.9560580254
5 2100 37.7897679806
5 2250 38.4142699242
5 2400 56.8971819878
5 2550 41.0284230709
5 2700 39.8175070286
5 2850 37.9797298908
5 3000 44.3451030254
5 3150 40.4738841057
5 3300 44.3303968906
5 3450 43.0625190735
5 3600 42.3728671074
5 3750 36.6616969109
5 3900 37.4487020969
5 4050 36.8596899509
5 4200 37.3213620186
5 4350 36.9645438194
5 4500 36.7911131382
5 4650 36.6351048946
5 4800 38.4614291191
5 4950 38.8286569118
6 0 0.0
6 150 41.5033159256
6 300 40.1124489307
6 450 39.0627791882
6 600 39.1095559597
6 750 38.8854980469
6 900 36.1879060268
6 1050 37.3236348629
6 1200 38.5391421318
6 1350 41.1375257969
6 1500 36.3376970291
6 1650 34.6650760174
6 1800 34.5127291679
6 1950 34.2828509808
6 2100 34.1806259155
6 2250 33.7256720066
6 2400 34.1546599865
6 2550 33.1839768887
6 2700 33.1204891205
6 2850 33.9985449314
6 3000 34.8378989697
6 3150 34.670071125
6 3300 34.8877229691
6 3450 35.3652739525
6 3600 35.2191169262
6 3750 35.8032541275
6 3900 34.4024720192
6 4050 34.7997510433
6 4200 34.7534790039
6 4350 35.8275079727
6 4500 34.3281879425
6 4650 35.0469810963
6 4800 34.5491058826
6 4950 34.2508790493
7 0 0.0
7 150 34.2608511448
7 300 35.3537559509
7 450 38.5568709373
7 600 34.8034460545
7 750 34.8967330456
7 900 35.0900588036
7 1050 34.9943389893
7 1200 35.2649281025
7 1350 36.8543269634
7 1500 34.9894609451
7 1650 35.0677661896
7 1800 35.2400269508
7 1950 38.0609579086
7 2100 37.5342290401
7 2250 36.032959938
7 2400 35.2077081203
7 2550 35.1541230679
7 2700 34.6232159138
7 2850 34.7258439064
7 3000 35.1530201435
7 3150 34.8874900341
7 3300 35.9232139587
7 3450 38.7749578953
7 3600 40.7857820988
7 3750 41.3273220062
7 3900 37.1202909946
7 4050 34.964977026
7 4200 35.1681330204
7 4350 35.4597427845
7 4500 35.4112231731
7 4650 35.2595088482
7 4800 35.3237910271
7 4950 35.1499021053
8 0 9.53674316406e-07
8 150 35.0319139957
8 300 35.1832211018
8 450 35.3576340675
8 600 35.6026089191
8 750 36.0308349133
8 900 36.5680320263
8 1050 35.4349930286
8 1200 35.6392681599
8 1350 35.5401768684
8 1500 34.9524929523
8 1650 35.3664720058
8 1800 35.3469121456
8 1950 35.6564378738
8 2100 35.6832590103
8 2250 35.7350280285
8 2400 37.769192934
8 2550 35.5852601528
8 2700 35.1973769665
8 2850 34.8129198551
8 3000 34.4976351261
8 3150 34.8847990036
8 3300 34.9996879101
8 3450 34.9443039894
8 3600 34.5653481483
8 3750 35.2822179794
8 3900 34.7753419876
8 4050 34.4267408848
8 4200 34.9546070099
8 4350 35.1886410713
8 4500 35.2929880619
8 4650 34.7416288853
8 4800 34.6083900928
8 4950 35.05509305
9 0 0.0
9 150 34.5266389847
9 300 35.0480101109
9 450 35.6055018902
9 600 34.8866140842
9 750 34.7028889656
9 900 34.8345620632
9 1050 34.8123250008
9 1200 34.266712904
9 1350 33.209815979
9 1500 33.9015569687
9 1650 33.682967186
9 1800 34.0979619026
9 1950 34.882889986
9 2100 38.5653569698
9 2250 38.4266951084
9 2400 43.4310200214
9 2550 43.8159220219
9 2700 38.5341339111
9 2850 41.534594059
9 3000 39.0658509731
9 3150 36.0129730701
9 3300 37.460310936
9 3450 35.905381918
9 3600 34.6440551281
9 3750 34.8749148846
9 3900 34.8886239529
9 4050 34.6259961128
9 4200 35.0047068596
9 4350 34.8996100426
9 4500 40.6297020912
9 4650 34.5707390308
9 4800 36.507447958
9 4950 41.3405768871
