epoch batch time
0 0 0.00218081474304
0 150 442.922470093
0 300 13.1998150349
0 450 400.421186924
0 600 16.5704660416
0 750 382.179018021
0 900 14.908288002
0 1050 380.423182011
0 1200 15.3245720863
0 1350 15.1619589329
0 1500 15.1895298958
0 1650 417.258936167
0 1800 14.8746988773
0 1950 14.8979830742
0 2100 16.8391289711
0 2250 15.2139930725
0 2400 394.981281996
0 2550 421.827932835
0 2700 552.91321516
0 2850 438.804708004
0 3000 405.548452854
0 3150 17.076267004
0 3300 414.374221087
0 3450 14.6077609062
0 3600 400.985924006
0 3750 14.977905035
0 3900 14.8677430153
0 4050 16.8651139736
0 4200 14.8188350201
0 4350 14.9857559204
0 4500 15.3552281857
0 4650 404.291380882
0 4800 414.515152931
0 4950 12.3093540668
1 0 9.53674316406e-07
1 150 12.8389251232
1 300 11.9812209606
1 450 439.215996027
1 600 389.896410942
1 750 15.5911960602
1 900 15.2263109684
1 1050 16.4989860058
1 1200 14.5811750889
1 1350 14.8641729355
1 1500 14.80854702
1 1650 16.7107338905
1 1800 400.418467999
1 1950 15.0945940018
1 2100 408.832505941
1 2250 12.2958860397
1 2400 422.560309172
1 2550 397.165997982
1 2700 13.8372240067
1 2850 401.031039953
1 3000 14.4073898792
1 3150 16.6285021305
1 3300 14.4402730465
1 3450 408.004758835
1 3600 16.8708560467
1 3750 416.562454939
1 3900 15.8462591171
1 4050 17.5483009815
1 4200 390.605374098
1 4350 14.7973818779
1 4500 14.8538720608
1 4650 17.1004109383
1 4800 14.9411149025
1 4950 14.9282782078
2 0 1.19209289551e-06
2 150 14.3041148186
2 300 12.5134031773
2 450 13.8118739128
2 600 14.478826046
2 750 12.4904718399
2 900 13.5946190357
2 1050 15.3344531059
2 1200 12.4642250538
2 1350 397.928994894
2 1500 10.9853861332
2 1650 14.8707439899
2 1800 15.0339839458
2 1950 15.16416502
2 2100 17.2753489017
2 2250 15.5382170677
2 2400 15.5429730415
2 2550 414.120232821
2 2700 399.37859416
2 2850 15.3575730324
2 3000 14.3488779068
2 3150 12.9926879406
2 3300 12.1800320148
