epoch batch time
3 600 48.0634181499
3 750 44.7134418488
3 900 50.259968996
3 1050 45.6067562103
3 1200 49.6173799038
3 1350 44.6480998993
3 1500 49.2805740833
3 1650 45.7600409985
3 1800 47.975714922
3 1950 44.2862432003
3 2100 48.8506438732
3 2250 47.3370261192
3 2400 48.3854420185
3 2550 46.0534060001
3 2700 47.5359649658
3 2850 47.2820470333
3 3000 46.841493845
3 3150 48.9609100819
3 3300 46.124147892
3 3450 49.192512989
3 3600 43.8476350307
3 3750 48.3253250122
3 3900 45.3729219437
3 4050 49.1547281742
3 4200 44.6935398579
3 4350 50.3180360794
3 4500 42.1243469715
3 4650 49.9110939503
3 4800 44.8008630276
3 4950 49.9313540459
4 0 9.53674316406e-07
4 150 43.3207190037
4 300 49.8614048958
4 450 44.4166681767
4 600 49.7547199726
4 750 43.3064558506
4 900 46.6143741608
4 1050 42.9337208271
4 1200 48.6033949852
4 1350 44.4564301968
4 1500 50.1967589855
4 1650 44.6055150032
4 1800 49.8154280186
4 1950 46.5772459507
4 2100 49.4367399216
4 2250 45.9197249413
4 2400 48.2557401657
4 2550 50.1324379444
4 2700 63.3727900982
4 2850 65.1785547733
4 3000 49.7782571316
4 3150 45.8260118961
4 3300 63.7661640644
4 3450 43.5511279106
4 3600 49.1199131012
4 3750 44.9535930157
4 3900 63.8650710583
4 4050 44.8990888596
4 4200 63.3292031288
4 4350 44.5861070156
4 4500 61.478279829
4 4650 48.5617170334
4 4800 61.1819031239
4 4950 49.3704090118
5 0 1.19209289551e-06
5 150 62.4835658073
5 300 49.9356930256
5 450 49.3811790943
5 600 43.3441588879
5 750 49.3764231205
5 900 44.9229948521
5 1050 50.1601471901
5 1200 43.0799839497
5 1350 48.0451059341
5 1500 43.0854051113
5 1650 49.933360815
5 1800 50.0849380493
5 1950 46.3201611042
5 2100 48.1841709614
5 2250 45.8162200451
5 2400 45.8753669262
5 2550 47.6836230755
5 2700 47.0094518661
5 2850 49.9183011055
5 3000 49.2681460381
5 3150 42.6662018299
5 3300 48.7440030575
5 3450 43.5505180359
5 3600 50.1679580212
5 3750 43.882972002
5 3900 50.328469038
5 4050 44.034432888
5 4200 50.1857130527
5 4350 49.7211520672
5 4500 45.3773429394
5 4650 47.1038839817
5 4800 46.3605699539
5 4950 45.1642041206
6 0 0.0
6 150 48.3822348118
6 300 46.0240061283
6 450 45.506321907
6 600 46.1747720242
6 750 45.8904831409
6 900 46.0905959606
6 1050 46.1437358856
6 1200 46.8604900837
6 1350 46.2954878807
6 1500 45.6440889835
6 1650 44.124325037
6 1800 41.3575279713
6 1950 45.609511137
6 2100 46.3045599461
6 2250 45.8287379742
6 2400 46.3140089512
6 2550 45.5325291157
6 2700 46.6724200249
6 2850 44.0823328495
6 3000 45.9237120152
6 3150 43.7681190968
6 3300 46.1414690018
6 3450 46.9974720478
6 3600 46.5327649117
6 3750 45.2226920128
6 3900 46.184030056
6 4050 45.8228318691
6 4200 43.8748409748
6 4350 43.9122509956
6 4500 45.6291251183
6 4650 45.4391179085
6 4800 45.3848421574
6 4950 45.5095148087
7 0 0.0
7 150 45.1835691929
7 300 45.5806748867
7 450 45.7998929024
7 600 46.0718932152
7 750 45.1551799774
7 900 44.8770987988
7 1050 43.8397610188
7 1200 46.1935741901
7 1350 45.9742319584
7 1500 45.7657358646
7 1650 46.263231039
7 1800 45.5771541595
7 1950 46.0490789413
7 2100 46.3802740574
7 2250 45.6283369064
7 2400 45.8552088737
7 2550 45.0762081146
7 2700 45.6403548717
7 2850 45.616505146
7 3000 45.7745778561
7 3150 45.3942060471
7 3300 45.4819390774
7 3450 46.3863730431
7 3600 46.1336548328
7 3750 45.423582077
7 3900 43.9749181271
7 4050 45.5731699467
7 4200 46.7422690392
7 4350 45.5801198483
7 4500 46.45510602
7 4650 46.772454977
7 4800 46.785736084
7 4950 46.4219210148
8 0 9.53674316406e-07
8 150 45.9885258675
8 300 45.7584471703
8 450 46.2889008522
8 600 46.4748950005
8 750 46.2179450989
8 900 46.017168045
8 1050 45.6326858997
8 1200 45.7946240902
8 1350 43.4429078102
8 1500 40.8307070732
8 1650 41.8651521206
8 1800 40.252986908
8 1950 40.3543639183
8 2100 39.9603309631
8 2250 39.2390851974
8 2400 39.2108798027
8 2550 39.8600962162
8 2700 48.4452037811
8 2850 43.705450058
8 3000 46.9225621223
8 3150 45.7458159924
8 3300 44.9682228565
8 3450 48.4778161049
8 3600 44.8898589611
8 3750 48.5216751099
8 3900 43.4144978523
8 4050 48.6341760159
8 4200 41.4433269501
8 4350 48.6640300751
8 4500 43.4446179867
8 4650 45.6682500839
8 4800 46.3673410416
8 4950 45.2343568802
9 0 9.53674316406e-07
9 150 44.9854900837
9 300 45.7936668396
9 450 46.6718020439
9 600 43.5399580002
9 750 49.1053819656
9 900 48.8842661381
9 1050 49.1756899357
9 1200 46.7651901245
9 1350 44.0794270039
9 1500 48.6935927868
9 1650 50.2655889988
9 1800 42.3237521648
9 1950 47.4806549549
9 2100 49.1536040306
9 2250 48.7611260414
9 2400 49.312502861
9 2550 48.5751030445
9 2700 46.8339340687
9 2850 43.6139118671
9 3000 46.1821761131
9 3150 45.1081469059
9 3300 48.1965711117
9 3450 49.3852639198
9 3600 44.1290011406
9 3750 48.5894668102
9 3900 48.6179771423
9 4050 48.4101009369
9 4200 47.7942140102
9 4350 48.4054861069
9 4500 49.3424057961
9 4650 49.3917551041
9 4800 49.3298089504
9 4950 49.1698970795
